date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:38:52	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:15%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm/Replica-mean_field_limits_of_metastable_dynamics.webm.480p.vp9.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm/Replica-mean_field_limits_of_metastable_dynamics.webm.480p.vp9.webm_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Replica-mean_field_limits_of_metastable_dynamics.webm&printable=yes)
18:38:53	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:16%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm/Replica-mean_field_limits_of_metastable_dynamics.webm.240p.vp9.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm/Replica-mean_field_limits_of_metastable_dynamics.webm.240p.vp9.webm_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Replica-mean_field_limits_of_metastable_dynamics.webm&printable=yes)
18:38:54	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:17%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm/Replica-mean_field_limits_of_metastable_dynamics.webm.360p.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/a/af/Replica-mean_field_limits_of_metastable_dynamics.webm/Replica-mean_field_limits_of_metastable_dynamics.webm.360p.webm_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Replica-mean_field_limits_of_metastable_dynamics.webm&printable=yes)
18:38:55	12893/12893	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:35:18%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3AReplica-mean+field+limits+of+metastable+dynamics.webm&returntoquery=printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/index6438.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Replica-mean_field_limits_of_metastable_dynamics.webm&printable=yes)
18:38:56	12853/12853	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:35:19%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ASingle-neuron+model+in+cortical+context.jpg&returntoquery=printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/index0611.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Single-neuron_model_in_cortical_context.jpg&printable=yes)
18:38:57	12741/12741	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:35:20%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=TimedText%3ASingle-neuron+model+in+cortical+context.webm	./rpbihp/rpbihp.numec.prp.usp.br/index1ee5.html	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Single-neuron_model_in_cortical_context.webm)
18:38:58	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:21%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=TimedText:Single-neuron_model_in_cortical_context.webm&action=edit&redlink=1	./rpbihp/rpbihp.numec.prp.usp.br/index3a8d.php	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Single-neuron_model_in_cortical_context.webm)
18:38:59	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:22%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=TimedText_talk:Single-neuron_model_in_cortical_context.webm&action=edit&redlink=1	./rpbihp/rpbihp.numec.prp.usp.br/index0c6d.php	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Single-neuron_model_in_cortical_context.webm)
18:39:00	11993/11993	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:22%20GMT	https://rpbihp.numec.prp.usp.br/index.php/TimedText_talk:Single-neuron_model_in_cortical_context.webm	./rpbihp/rpbihp.numec.prp.usp.br/index.php/TimedText_talk_Single-neuron_model_in_cortical_context.webm	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Single-neuron_model_in_cortical_context.webm)
18:39:01	14374/14374	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:24%20GMT	https://rpbihp.numec.prp.usp.br/index.php/Special:WhatLinksHere/TimedText:Single-neuron_model_in_cortical_context.webm	./rpbihp/rpbihp.numec.prp.usp.br/index.php/Special_WhatLinksHere/TimedText_Single-neuron_model_in_cortical_context.webm	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Single-neuron_model_in_cortical_context.webm)
18:39:02	12890/12890	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:35:25%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=TimedText:Single-neuron_model_in_cortical_context.webm&action=info	./rpbihp/rpbihp.numec.prp.usp.br/index510a.html	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Single-neuron_model_in_cortical_context.webm)
18:39:03	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:26%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Single-neuron_model_in_cortical_context.webm/854px--Single-neuron_model_in_cortical_context.webm.jpg%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Single-neuron_model_in_cortical_context.webm/854px--Single-neuron_model_in_cortical_context.webm.jpg_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Single-neuron_model_in_cortical_context.webm&printable=yes)
18:39:04	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:27%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Single-neuron_model_in_cortical_context.webm/Single-neuron_model_in_cortical_context.webm.480p.vp9.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Single-neuron_model_in_cortical_context.webm/Single-neuron_model_in_cortical_context.webm.480p.vp9.webm_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Single-neuron_model_in_cortical_context.webm&printable=yes)
18:39:05	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:27%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/c/c1/Single-neuron_model_in_cortical_context.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/c/c1/Single-neuron_model_in_cortical_context.webm_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Single-neuron_model_in_cortical_context.webm&printable=yes)
18:39:06	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:29%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Single-neuron_model_in_cortical_context.webm/Single-neuron_model_in_cortical_context.webm.144p.mjpeg.mov%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Single-neuron_model_in_cortical_context.webm/Single-neuron_model_in_cortical_context.webm.144p.mjpeg.mov_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Single-neuron_model_in_cortical_context.webm&printable=yes)
18:39:07	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:30%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Single-neuron_model_in_cortical_context.webm/Single-neuron_model_in_cortical_context.webm.240p.vp9.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Single-neuron_model_in_cortical_context.webm/Single-neuron_model_in_cortical_context.webm.240p.vp9.webm_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Single-neuron_model_in_cortical_context.webm&printable=yes)
18:39:08	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:31%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Single-neuron_model_in_cortical_context.webm/Single-neuron_model_in_cortical_context.webm.360p.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Single-neuron_model_in_cortical_context.webm/Single-neuron_model_in_cortical_context.webm.360p.webm_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Single-neuron_model_in_cortical_context.webm&printable=yes)
18:39:09	12857/12857	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:35:32%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ASingle-neuron+model+in+cortical+context.webm&returntoquery=printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/index19ed.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Single-neuron_model_in_cortical_context.webm&printable=yes)
18:39:11	156485/156485	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jun%202022%2018:32:32%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page2-800px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page2-800px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=2)
18:39:11	27714/27714	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jun%202022%2018:32:32%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page2-320px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page2-320px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=2)
18:39:12	11124/11124	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jun%202022%2018:32:33%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page1-180px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page1-180px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=2)
18:39:13	20781/20781	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php/File:SaoPaulo22.pdf?page=1	./rpbihp/rpbihp.numec.prp.usp.br/index.php/File_SaoPaulo222679.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=2)
18:39:14	20781/20781	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=1	./rpbihp/rpbihp.numec.prp.usp.br/indexd6d7.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=2)
18:39:15	21533/21533	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=3	./rpbihp/rpbihp.numec.prp.usp.br/indexd3a6.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=2)
18:39:16	7996/7996	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jun%202022%2018:32:34%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page3-180px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page3-180px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=2)
18:39:17	21533/21533	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php/File:SaoPaulo22.pdf?page=3	./rpbihp/rpbihp.numec.prp.usp.br/index.php/File_SaoPaulo229ba9.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=2)
18:39:18	12709/12709	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:35:41%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ASaoPaulo22.pdf&returntoquery=page%3D2	./rpbihp/rpbihp.numec.prp.usp.br/index40a4.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=2)
18:39:19	21421/21421	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=2&printable=yes	./rpbihp/rpbihp.numec.prp.usp.br/index849e.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=2)
18:39:20	12737/12737	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:35:43%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ASaoPaulo22.pdf&returntoquery=printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/index6a64.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&printable=yes)
18:39:21	12885/12885	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:35:44%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ADisorganization+of+mental+activity+in+psychosis.jpg&returntoquery=printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/index6cfa.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Disorganization_of_mental_activity_in_psychosis.jpg&printable=yes)
18:39:22	12773/12773	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:35:45%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=TimedText%3ADisorganization+of+mental+activity+in+psychosis.webm	./rpbihp/rpbihp.numec.prp.usp.br/indexaa41.html	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Disorganization_of_mental_activity_in_psychosis.webm)
18:39:23	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:46%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=TimedText:Disorganization_of_mental_activity_in_psychosis.webm&action=edit&redlink=1	./rpbihp/rpbihp.numec.prp.usp.br/indexf900.php	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Disorganization_of_mental_activity_in_psychosis.webm)
18:39:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:47%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=TimedText_talk:Disorganization_of_mental_activity_in_psychosis.webm&action=edit&redlink=1	./rpbihp/rpbihp.numec.prp.usp.br/indexfbd3.php	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Disorganization_of_mental_activity_in_psychosis.webm)
18:39:25	12137/12137	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:47%20GMT	https://rpbihp.numec.prp.usp.br/index.php/TimedText_talk:Disorganization_of_mental_activity_in_psychosis.webm	./rpbihp/rpbihp.numec.prp.usp.br/index.php/TimedText_talk_Disorganization_of_mental_activity_in_psychosis.webm	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Disorganization_of_mental_activity_in_psychosis.webm)
18:39:26	14582/14582	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:49%20GMT	https://rpbihp.numec.prp.usp.br/index.php/Special:WhatLinksHere/TimedText:Disorganization_of_mental_activity_in_psychosis.webm	./rpbihp/rpbihp.numec.prp.usp.br/index.php/Special_WhatLinksHere/TimedText_Disorganization_of_mental_activity_in_psychosis.webm	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Disorganization_of_mental_activity_in_psychosis.webm)
18:39:27	13034/13034	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:35:50%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=TimedText:Disorganization_of_mental_activity_in_psychosis.webm&action=info	./rpbihp/rpbihp.numec.prp.usp.br/index5d49.html	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Disorganization_of_mental_activity_in_psychosis.webm)
18:39:28	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:51%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Disorganization_of_mental_activity_in_psychosis.webm/854px--Disorganization_of_mental_activity_in_psychosis.webm.jpg%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Disorganization_of_mental_activity_in_psychosis.webm/854px--Disorganization_of_mental_activity_in_psychosis.webm.jpg_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Disorganization_of_mental_activity_in_psychosis.webm&printable=yes)
18:39:29	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:52%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/6/6f/Disorganization_of_mental_activity_in_psychosis.webm/Disorganization_of_mental_activity_in_psychosis.webm.480p.vp9.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/6/6f/Disorganization_of_mental_activity_in_psychosis.webm/Disorganization_of_mental_activity_in_psychosis.webm.480p.vp9.webm_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Disorganization_of_mental_activity_in_psychosis.webm&printable=yes)
18:39:30	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:53%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/6/6f/Disorganization_of_mental_activity_in_psychosis.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/6/6f/Disorganization_of_mental_activity_in_psychosis.webm_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Disorganization_of_mental_activity_in_psychosis.webm&printable=yes)
18:39:31	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:54%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/6/6f/Disorganization_of_mental_activity_in_psychosis.webm/Disorganization_of_mental_activity_in_psychosis.webm.144p.mjpeg.mov%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/6/6f/Disorganization_of_mental_activity_in_psychosis.webm/Disorganization_of_mental_activity_in_psychosis.webm.144p.mjpeg.mov_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Disorganization_of_mental_activity_in_psychosis.webm&printable=yes)
18:39:32	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:55%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/6/6f/Disorganization_of_mental_activity_in_psychosis.webm/Disorganization_of_mental_activity_in_psychosis.webm.240p.vp9.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/6/6f/Disorganization_of_mental_activity_in_psychosis.webm/Disorganization_of_mental_activity_in_psychosis.webm.240p.vp9.webm_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Disorganization_of_mental_activity_in_psychosis.webm&printable=yes)
18:39:33	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:35:56%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/transcoded/6/6f/Disorganization_of_mental_activity_in_psychosis.webm/Disorganization_of_mental_activity_in_psychosis.webm.360p.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/transcoded/6/6f/Disorganization_of_mental_activity_in_psychosis.webm/Disorganization_of_mental_activity_in_psychosis.webm.360p.webm_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Disorganization_of_mental_activity_in_psychosis.webm&printable=yes)
18:39:34	12889/12889	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:35:57%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ADisorganization+of+mental+activity+in+psychosis.webm&returntoquery=printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/index7a65.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Disorganization_of_mental_activity_in_psychosis.webm&printable=yes)
18:39:35	13069/13069	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:35:58%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3AStructure-preserving+Approximate+Bayesian+Computation+%28ABC%29+for+stochastic+neuronal+models.jpg&returntoquery=printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/indexae25.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.jpg&printable=yes)
18:39:36	12957/12957	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:35:59%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=TimedText%3AStructure-preserving+Approximate+Bayesian+Computation+%28ABC%29+for+stochastic+neuronal+models.webm	./rpbihp/rpbihp.numec.prp.usp.br/index70d2.html	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm)
18:39:37	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jan%202026%2021:36:00%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=TimedText:Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm&action=edit&redlink=1	./rpbihp/rpbihp.numec.prp.usp.br/indexba8f.php	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm)
18:39:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2020%20Jan%202026%2021:36:01%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=TimedText_talk:Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm&action=edit&redlink=1	./rpbihp/rpbihp.numec.prp.usp.br/indexf53e.php	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm)
18:39:39	12911/12911	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:36:01%20GMT	https://rpbihp.numec.prp.usp.br/index.php/TimedText_talk:Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm	./rpbihp/rpbihp.numec.prp.usp.br/index.php/TimedText_talk_Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm)
18:39:40	15700/15700	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:36:03%20GMT	https://rpbihp.numec.prp.usp.br/index.php/Special:WhatLinksHere/TimedText:Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm	./rpbihp/rpbihp.numec.prp.usp.br/index.php/Special_WhatLinksHere/TimedText_Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm)
18:39:41	13808/13808	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:36:04%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=TimedText:Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm&action=info	./rpbihp/rpbihp.numec.prp.usp.br/indexc71f.html	(from https://rpbihp.numec.prp.usp.br/index.php/TimedText:Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm)
18:39:42	270/270	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Jan%202026%2021:36:05%20GMT	https://rpbihp.numec.prp.usp.br/%22https://upload.wikimedia.org/wikipedia/commons/c/c7/Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm%22	./rpbihp/rpbihp.numec.prp.usp.br/_https_/upload.wikimedia.org/wikipedia/commons/c/c7/Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm_	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm&printable=yes)
18:39:43	13073/13073	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:36:06%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3AStructure-preserving+Approximate+Bayesian+Computation+%28ABC%29+for+stochastic+neuronal+models.webm&returntoquery=printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/index0950.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:Structure-preserving_Approximate_Bayesian_Computation_(ABC)_for_stochastic_neuronal_models.webm&printable=yes)
